OBSERVE_COST,BERNOULLI,Rate1,Rate1pct,Rate10pct,Selet_Value_high,Select_Value_low,Select_Value_aver
0.969,0.876,0.336,0.79,1.0,4.482955298607328,-0.969,-0.10255927031643557
0.977,0.876,0.316,0.762,1.0,8.15052060831941,-0.977,-0.1297872875739053
0.985,0.876,0.324,0.802,1.0,3.6049418319919027,-0.985,-0.1425877603056775
0.993,0.876,0.366,0.812,1.0,6.324021033594425,-0.993,-0.07913726878644049
0.001,0.884,0.022,0.056,0.158,61.856154826626415,-0.97,9.791216129791513
0.009,0.884,0.04,0.254,0.572,43.574244366198805,-8.424,20.447553062283706
0.017,0.884,0.048,0.282,0.792,36.42731323457338,-15.779351727496595,22.442848226475707
0.025,0.884,0.03,0.264,0.91,35.47339950796539,-21.57581730510874,22.255800068780914
0.033,0.884,0.036,0.256,0.928,31.689970909464243,-30.591,20.179213335041087
0.041,0.884,0.044,0.296,0.956,30.4725756926941,-29.872542188649078,19.621183951828144
0.049,0.884,0.03,0.264,0.922,29.646747748773564,-39.324055314786456,17.275585282278072
0.057,0.884,0.024,0.228,0.92,30.055262276052456,-37.0112536577366,15.921423811240189
0.065,0.884,0.026,0.258,0.94,24.619817413920735,-33.80188848219956,14.818529823978707
0.073,0.884,0.042,0.294,0.952,25.02377370638344,-29.169954043902163,14.654375913314734
0.081,0.884,0.032,0.244,0.958,24.161066177224438,-48.762,13.730325489622876
0.089,0.884,0.04,0.292,0.96,23.823354001398872,-17.426587065307093,12.988864321749185
0.097,0.884,0.036,0.254,0.956,21.8001879626405,-22.13583136901138,12.283089393666817
0.105,0.884,0.048,0.304,0.942,22.508603600133622,-27.350216897807705,11.488178984137086
0.113,0.884,0.064,0.28,0.938,22.00413525832089,-17.39136437300333,11.216620069765831
0.121,0.884,0.036,0.26,0.974,19.326768296147996,-21.134023428875846,10.852705066778984
0.129,0.884,0.028,0.228,0.948,20.208554392567386,-31.736781751098473,9.571929716117376
0.137,0.884,0.036,0.254,0.948,20.964362401854835,-32.43702876529245,9.308271147322767
0.145,0.884,0.046,0.268,0.954,19.701875388349496,-24.222091331723274,9.000209998642186
0.153,0.884,0.032,0.27,0.962,17.74172860703004,-17.019956764478025,8.897512214437738
0.161,0.884,0.036,0.244,0.97,20.049684328077756,-40.48852924730825,8.426953246485157
0.169,0.884,0.044,0.278,0.968,16.60475132213954,-14.783262746845791,8.277860969136428
0.177,0.884,0.038,0.29,0.96,15.84385442986213,-23.95753304174271,7.358565379955224
0.185,0.884,0.048,0.27,0.978,15.655312364847994,-20.408277049004298,7.384198158287049
0.193,0.884,0.048,0.306,0.966,15.21838166700622,-31.062134180750142,6.954785141893545
0.201,0.884,0.066,0.298,0.966,15.897655743401636,-17.69626932730202,6.834706134710269
0.209,0.884,0.064,0.304,0.986,14.793940189245472,-20.10655032157363,6.676753708670667
0.217,0.884,0.046,0.294,0.988,14.806702992394513,-26.582227054421413,6.088301218440869
0.225,0.884,0.056,0.3,0.986,13.972696280508398,-19.528686760281474,6.295030454067107
0.233,0.884,0.046,0.28,0.984,16.51650704586121,-15.350473162273182,6.457605692693625
0.241,0.884,0.046,0.276,0.982,13.593191823229448,-25.608328264780603,5.602873546428784
0.249,0.884,0.03,0.282,0.988,14.548380196795803,-18.500062639901,5.595313000230665
0.257,0.884,0.042,0.27,0.988,12.877537061651315,-23.692711504710584,4.950413707943176
0.265,0.884,0.052,0.316,0.982,14.530885513173104,-24.15436143100235,4.840512552502457
0.273,0.884,0.068,0.332,0.99,12.611374275083715,-30.237018422831518,4.884431524990201
0.281,0.884,0.05,0.284,0.994,12.695110113783421,-14.779311661580198,4.29102852779556
0.289,0.884,0.03,0.294,0.992,12.155570857284387,-23.67471162760582,4.245365486479685
0.297,0.884,0.052,0.306,1.0,12.823492105128864,-14.616175678858882,4.601713914700235
0.305,0.884,0.058,0.326,0.994,12.613997969083762,-21.25120193535373,3.918335287708418
0.313,0.884,0.044,0.34,1.0,12.502396842468938,-12.737734572300054,4.469646596455914
0.321,0.884,0.052,0.332,0.994,11.644058187784033,-30.598122155214607,3.734003724069585
0.329,0.884,0.056,0.304,0.994,11.851979238706257,-18.010224597012872,3.499363388567105
0.337,0.884,0.076,0.342,0.996,11.550756725264076,-15.581960124578815,3.810130844649575
0.345,0.884,0.07,0.352,0.996,15.263004201274178,-14.646387290811749,3.4805813198839712
0.353,0.884,0.052,0.332,1.0,13.566750728263733,-13.03182291280698,3.5810359935325655
0.361,0.884,0.058,0.324,0.998,10.698032953021368,-18.417672902334175,3.3808998037072855
0.369,0.884,0.066,0.338,0.996,10.43393013098519,-10.803819694815532,2.9088558279011494
0.377,0.884,0.05,0.328,1.0,9.603390232149877,-15.401771575575289,2.8903069828557757
0.385,0.884,0.06,0.332,1.0,12.068887806332421,-20.6101148203528,3.244470199370822
0.393,0.884,0.084,0.348,1.0,9.649025626052389,-12.114372355209552,2.9883917073589417
0.401,0.884,0.062,0.356,0.998,11.36031348255054,-17.579011587085045,2.4501025997478796
0.409,0.884,0.08,0.402,1.0,9.308559113162573,-15.811035142016067,2.590035420475229
0.417,0.884,0.05,0.36,0.998,10.10577113399139,-18.033189429057217,2.487475254565271
0.425,0.884,0.086,0.352,0.998,8.948623631339645,-15.480746012206486,2.1955512991244595
0.433,0.884,0.086,0.37,1.0,9.034114789471309,-12.995897365603344,2.099305362268478
0.441,0.884,0.08,0.374,1.0,8.700050563031077,-13.218520712220684,2.3568442326923944
0.449,0.884,0.076,0.404,1.0,8.631838303580318,-23.304215081650682,2.0343963726770715
0.457,0.884,0.072,0.358,1.0,9.455042727283839,-10.811025561677152,2.073605212953967
0.465,0.884,0.066,0.378,1.0,9.830103758559424,-12.98849210275695,1.9115034695487665
0.473,0.884,0.062,0.402,1.0,7.749228680737798,-16.217592470993377,1.8056686466089784
0.481,0.884,0.08,0.358,1.0,10.20975186503236,-16.20834618309808,1.492619878158251
0.489,0.884,0.076,0.374,0.998,9.577729441753515,-12.36702945105164,1.5917261033229513
0.497,0.884,0.082,0.4,0.998,8.186762669984038,-17.41212717096596,1.4003649615637945
0.505,0.884,0.078,0.374,1.0,13.292761985061263,-11.868213079570525,1.3882118703496553
0.513,0.884,0.076,0.364,1.0,11.288299183701364,-16.689064261782395,1.2868453917978873
0.521,0.884,0.076,0.416,0.998,8.625864257176055,-9.877554660252912,1.4348102305498003
0.529,0.884,0.08,0.418,0.998,8.337377840924175,-12.500669738901609,1.2903262657185801
0.537,0.884,0.094,0.45,0.998,6.81621793338828,-14.486527418282536,1.2487352916499734
0.545,0.884,0.102,0.414,1.0,9.031958005433369,-13.433707871282147,1.3133728079094993
0.553,0.884,0.08,0.416,0.996,7.9334611909543975,-9.675720522286587,1.268221317136676
0.561,0.884,0.096,0.45,1.0,6.541448688835823,-17.24089956916596,1.197038316572693
0.569,0.884,0.082,0.49,0.998,6.773395034818865,-12.029069771788832,0.9645022794834706
0.577,0.884,0.084,0.436,0.998,7.927868367267379,-10.788310795198802,1.013968836702613
