OBSERVE_COST,Rate1,Rate1pct,Rate10pct,Selet_Value_high,Select_Value_low,Select_Value_aver
0.1021,0.235,0.936,1.0,8.406792589648589,-9.974645848982881,2.389392434844973
0.1031,0.238,0.929,1.0,7.966500660437452,-8.444996944748736,2.3436762983306143
0.1041,0.209,0.938,1.0,10.691441693262789,-8.385115085006078,2.375436270279261
0.1051,0.219,0.943,1.0,10.57762661432106,-9.419368689738967,2.356547714409468
0.1061,0.244,0.925,1.0,10.071226900892976,-10.130446458399021,2.172817458081383
0.1071,0.24,0.945,1.0,9.543141403273129,-6.509770236343379,2.4142011814548794
0.1081,0.245,0.935,1.0,10.938095231724605,-8.365724974422939,2.2565889526572347
0.1091,0.222,0.945,1.0,8.491920848914813,-8.147180024998416,2.350053128843403
0.1101,0.254,0.933,1.0,10.686289609175239,-9.636417548348465,2.329987159321954
0.1111,0.239,0.935,1.0,9.379938183474495,-6.096411638585405,2.279092076265986
0.1121,0.221,0.943,1.0,10.024064031680126,-10.59853493245176,2.2868553210472466
0.1131,0.225,0.944,1.0,8.732649816655949,-8.512416038644846,2.2877657671933087
0.1141,0.244,0.918,1.0,10.116033566357954,-6.162782262115711,2.0687348941580623
0.1151,0.232,0.937,1.0,9.366984955980666,-8.88715927623385,2.1686421143258685
0.1161,0.234,0.939,1.0,10.028352059755415,-10.034360899295988,2.222875952166664
0.1171,0.235,0.926,1.0,9.476220296220431,-7.905260869467794,2.0956328620314744
0.1181,0.239,0.935,1.0,8.37776068973112,-8.834964501726311,2.1389583579827045
0.1191,0.241,0.934,1.0,9.239114790231232,-8.562958598568791,2.1701036746303117
0.1201,0.253,0.934,1.0,11.083730332205421,-5.63232808126936,2.08626474493188
0.1211,0.232,0.932,1.0,9.521450640105368,-8.903520077429697,2.0249255652801126
0.1221,0.235,0.929,1.0,8.821923859454524,-13.592447276786467,2.0277900995071185
0.1231,0.225,0.944,1.0,7.013604142250891,-10.439943932929644,2.023027759395148
0.1241,0.229,0.933,1.0,9.439378870794672,-4.149285279827252,2.0529752937067416
0.1251,0.225,0.936,1.0,9.215741838633527,-8.798389808857195,2.047967792373737
0.1261,0.247,0.936,1.0,9.861466555332488,-6.006723431390372,1.9826165505109938
0.1271,0.241,0.932,1.0,11.157628720795467,-7.112046616763732,1.9763828110701056
0.1281,0.245,0.94,1.0,9.521895067176082,-5.229227394818853,2.001530978720283
0.1291,0.228,0.939,1.0,7.533728052098447,-8.049289866046859,1.897922586054772
0.1301,0.274,0.944,1.0,8.857802628847656,-9.770708330679188,2.057848759929881
0.1311,0.206,0.933,1.0,12.385062677326909,-7.666083068099368,1.9345150726367606
0.1321,0.243,0.933,1.0,9.023200293152168,-6.926111227697408,1.884722554420772
0.1331,0.226,0.945,1.0,10.36271489202988,-12.129259167508438,1.9311220440882038
0.1341,0.242,0.951,1.0,8.021389393392548,-9.641043759866426,1.9776491523346458
0.1351,0.25,0.938,0.999,9.372256005744735,-14.567324254099828,1.8902215855172624
0.1361,0.243,0.934,1.0,8.535836976690392,-8.31538911471538,1.8371973961524195
0.1371,0.228,0.938,1.0,7.6966425546755035,-7.2665228877549985,1.8646320160190186
0.1381,0.243,0.948,1.0,9.062219667451716,-6.995435852218845,1.9667517776109351
0.1391,0.237,0.939,1.0,8.37896756480079,-7.898883745164476,1.8617821073285103
0.1401,0.266,0.939,1.0,8.118983446167563,-9.858530480549767,1.8112623660229727
0.1411,0.254,0.945,1.0,9.328048752268124,-9.695210537548096,1.8505828391472507
0.1421,0.229,0.94,1.0,7.949623904379648,-14.48700343278268,1.7117330991490733
0.1431,0.255,0.939,1.0,9.651373591171524,-7.716109778083591,1.7575600426482587
0.1441,0.235,0.945,1.0,7.287063422986915,-6.473349848328915,1.7912914137457683
0.1451,0.266,0.949,1.0,6.709506620429629,-7.885383273896342,1.90199736157823
0.1461,0.236,0.945,1.0,9.08658419333433,-7.778728361320246,1.7216306490755862
0.1471,0.251,0.93,1.0,8.246541262883525,-9.256526878792705,1.6971802028202583
0.1481,0.255,0.946,1.0,8.179359874914015,-8.172697000222787,1.6437916331027402
0.1491,0.239,0.93,1.0,9.43010094170311,-6.886236983010469,1.628754359526276
0.1501,0.233,0.935,1.0,7.839594166518523,-6.2377577751610875,1.6264835455383007
0.1511,0.248,0.949,1.0,10.025548563810066,-7.376072163572589,1.7318244120602537
0.1521,0.23,0.933,1.0,8.402755636375192,-11.218065532287383,1.6226329582240433
0.1531,0.241,0.95,1.0,7.610452529056481,-4.6322042175160325,1.7122031851667376
0.1541,0.247,0.952,1.0,8.243842435569963,-9.957029808122805,1.6702165757595353
0.1551,0.227,0.947,1.0,8.712299058144094,-9.433208658705968,1.5993478413807714
0.1561,0.254,0.926,1.0,8.994375972794945,-8.161746212778553,1.5961010829258877
0.1571,0.255,0.934,1.0,9.551964064706285,-11.653994945345621,1.55784760859184
0.1581,0.228,0.939,1.0,9.13055485702433,-6.51827381140256,1.5988556133616667
0.1591,0.241,0.939,1.0,7.254058251705907,-9.664647202463968,1.5474259678218476
0.1601,0.247,0.951,1.0,8.330998623014334,-8.486042589188322,1.690636618226111
0.1611,0.256,0.943,1.0,8.52012024823485,-6.3201663419948195,1.5047505875324496
0.1621,0.241,0.945,1.0,8.791384821501344,-6.879628494177831,1.6414246601352804
0.1631,0.266,0.947,1.0,9.078521663263816,-8.449078248804444,1.6141050236533598
0.1641,0.244,0.944,1.0,9.21402392446017,-9.273822532271941,1.5570036178884004
0.1651,0.239,0.938,1.0,8.287820088040078,-6.195684415692293,1.4852626415157493
0.1661,0.232,0.952,1.0,8.13695507571217,-6.689419808620446,1.5840535027810183
0.1671,0.251,0.947,1.0,7.362519816956816,-8.944557107595214,1.4969142025962807
0.1681,0.233,0.932,1.0,9.723658181001435,-6.683630609333379,1.4305472986749517
0.1691,0.244,0.952,1.0,9.137930158812337,-9.427425490230988,1.4880735502943692
0.1701,0.232,0.941,1.0,9.32122595730969,-12.233748584435475,1.467144277631063
0.1711,0.261,0.951,1.0,8.26987336285918,-8.683328951650154,1.5170684500836074
0.1721,0.244,0.95,1.0,9.900861542875715,-6.605575267512509,1.537556045737369
0.1731,0.268,0.951,1.0,6.779016326677349,-9.622274302327146,1.4611994889180078
0.1741,0.237,0.946,1.0,11.636244938777596,-7.640293060416609,1.3597136346754872
0.1751,0.257,0.953,1.0,7.811154584482094,-6.315241562121611,1.4535875013886297
0.1761,0.257,0.947,1.0,8.019417734680097,-9.206321759576378,1.4029638769915138
0.1771,0.267,0.94,1.0,6.958784393184075,-6.323763892797032,1.3870583632850724
0.1781,0.255,0.952,1.0,10.96843758292721,-8.890235161864569,1.4837783087138927
0.1791,0.253,0.948,1.0,8.0960644616735,-6.934388716926666,1.440665309353823
0.1801,0.253,0.95,1.0,9.050038859688458,-12.284170814137354,1.3562742588893515
0.1811,0.253,0.94,1.0,6.995970520060182,-8.405094723802792,1.3443577481490139
0.1821,0.24,0.945,1.0,10.402031502351516,-10.69786505658255,1.3260977120430555
0.1831,0.254,0.951,1.0,8.696923802188376,-6.21006916816804,1.2472933871823175
0.1841,0.269,0.952,1.0,8.95303252782658,-16.654188533719612,1.4528812662709638
0.1851,0.26,0.945,1.0,6.74778556531639,-8.05818594494091,1.3593379107170829
0.1861,0.277,0.947,1.0,9.310694624373486,-6.531904803036659,1.4148902511581207
0.1871,0.25,0.959,1.0,8.075897366639188,-7.046506707762449,1.370013131861396
0.1881,0.252,0.947,1.0,7.1283709347759325,-8.984281174689713,1.2538309967846077
0.1891,0.246,0.957,1.0,7.593712042254799,-8.794140399972179,1.263020574686087
0.1901,0.23,0.953,1.0,9.569762130268883,-9.500145316698285,1.3071952450391058
0.1911,0.258,0.941,1.0,7.494616396831751,-9.3747002077193,1.235180805745629
0.1921,0.224,0.958,1.0,7.110265843460576,-6.906451881091784,1.2331018556140554
0.1931,0.289,0.96,1.0,9.190093690200763,-7.473646723330336,1.3713300493615614
0.1941,0.269,0.955,1.0,9.539172978996515,-11.486470186684684,1.2642315839800675
0.1951,0.239,0.954,1.0,6.661533228967041,-6.768343444258425,1.2639798080713813
0.1961,0.264,0.946,1.0,8.504290437063851,-7.970017005238436,1.1988379230510267
0.1971,0.253,0.948,1.0,6.867786030210404,-6.5569766699994965,1.2136832445433374
0.1981,0.286,0.967,1.0,8.922660171668522,-8.297048601747424,1.326192515795781
0.1991,0.289,0.954,1.0,7.326904120440519,-7.04495507110556,1.2470734462265392
0.2001,0.24,0.961,1.0,7.937971735926305,-6.2171993564231585,1.1965289444507266
0.2011,0.251,0.966,1.0,7.708908737002198,-11.430711775361559,1.2689835963257126
0.2021,0.251,0.947,1.0,6.76705013649234,-9.08548269297939,1.1430900112192606
0.2031,0.282,0.96,1.0,7.784165589026223,-10.089378712165217,1.1406906795237017
0.2041,0.272,0.962,1.0,10.64178916268195,-6.9106302048643915,1.2260132934943169
0.2051,0.293,0.949,1.0,7.921521219529673,-11.682934718249314,1.0472895557644262
0.2061,0.28,0.973,1.0,7.105369455686861,-9.024693654806761,1.2972820763023292
0.2071,0.276,0.95,1.0,9.369295394688319,-5.644226346761141,1.2216651664744684
0.2081,0.235,0.967,1.0,9.198836523360274,-7.613339767916899,1.2313702566922056
0.2091,0.247,0.959,1.0,8.545589362250185,-6.789298811360204,1.1744488821259806
0.2101,0.234,0.955,1.0,9.719961821170413,-9.121603601798043,1.1905052408408152
0.2111,0.273,0.967,1.0,9.416647267908566,-9.22562320295949,1.229083375413582
0.2121,0.254,0.965,1.0,6.890699102461995,-8.108283230221103,1.2011178789694592
0.2131,0.253,0.961,1.0,8.579447231708528,-7.768762439578529,1.077913939849847
0.2141,0.247,0.98,1.0,9.48284101973369,-9.577895108539481,1.1225990318325072
0.2151,0.244,0.958,1.0,7.940795728168065,-13.987929309023352,1.0930792923023362
0.2161,0.244,0.961,1.0,7.239254741825572,-8.825629921891434,1.0785722355723149
0.2171,0.241,0.966,1.0,7.900320940543496,-7.346370302385672,1.1386491973290096
0.2181,0.263,0.972,1.0,6.273733112852801,-6.585591375783775,1.1495311480249868
0.2191,0.242,0.955,1.0,7.374367814576686,-7.290335092550517,1.1021315608507432
0.2201,0.261,0.966,1.0,8.04410227377208,-9.03326058627941,1.1530229555438485
0.2211,0.26,0.97,1.0,7.588252275354483,-6.427396648339101,1.1236252047019764
0.2221,0.278,0.964,1.0,8.216479698257181,-7.160607381617855,1.0960268261960906
0.2231,0.282,0.961,1.0,7.488173595011294,-8.809281926262942,1.1555462825700007
0.2241,0.269,0.959,1.0,8.677781098454458,-9.719256812924886,1.0646055138141248
0.2251,0.272,0.961,1.0,6.815401779833866,-6.940529026447914,1.0195879668630985
0.2261,0.275,0.958,1.0,7.438897586520707,-7.040122014890736,1.044547770626176
0.2271,0.279,0.969,1.0,8.168605208451078,-8.492867439836573,1.0536153896990863
0.2281,0.266,0.963,1.0,6.7630232789181575,-5.62291783687042,1.0396900448312483
0.2291,0.272,0.963,1.0,10.145449564055022,-6.911628438456507,1.0510096242782043
0.2301,0.293,0.961,1.0,10.022782687456386,-5.45107707586393,1.070823106119113
0.2311,0.27,0.97,1.0,8.255521259485409,-6.673542517523513,1.0091444937553633
0.2321,0.267,0.967,1.0,8.17730441664228,-6.5010246302681045,1.0551676758225508
0.2331,0.282,0.964,1.0,7.23851997015919,-5.516536805353142,1.013803901424077
0.2341,0.258,0.96,1.0,7.781676011559905,-8.08697922743778,0.9282089915382808
0.2351,0.257,0.967,1.0,8.659075503534453,-11.02976460625232,0.9933619171045132
0.2361,0.269,0.964,1.0,6.813478643639602,-9.620899762558604,0.9104359601344438
0.2371,0.265,0.964,1.0,8.358173774693716,-6.568897873889435,0.9246831829472484
0.2381,0.257,0.969,1.0,8.189970383897982,-6.93538675232568,0.9658015006400434
0.2391,0.285,0.964,1.0,7.039357838930337,-6.557798822068198,0.9939995189845261
0.2401,0.237,0.972,1.0,7.388252949350752,-7.293567684144765,0.9476162700885149
0.2411,0.249,0.983,1.0,7.388416338845569,-7.865915547284331,0.9248589652722149
0.2421,0.257,0.968,1.0,7.08479944736455,-12.197604433200722,0.8930581359824804
0.2431,0.264,0.97,1.0,8.062512619369762,-6.902890659246026,0.9100081770573406
0.2441,0.274,0.976,1.0,6.181245643940751,-6.234126777193213,0.9560645329457825
0.2451,0.281,0.969,1.0,13.885142008519717,-8.313329961249046,0.8516292571952827
0.2461,0.258,0.969,1.0,7.5534761089992655,-6.636501924117969,0.9145539520814107
0.2471,0.257,0.974,1.0,6.2700712582399305,-8.209308667143883,0.8984402628746051
0.2481,0.255,0.965,1.0,6.869840677203125,-9.17270244154523,0.890885995535821
0.2491,0.292,0.986,1.0,6.2625620923556475,-5.11478174710407,0.949758581173236
0.2501,0.258,0.981,1.0,8.583023478687732,-10.533123147606235,0.8556807012719898
0.2511,0.262,0.979,1.0,8.831537570758584,-6.57273682325659,0.9470059312675935
0.2521,0.245,0.96,1.0,7.455595399890061,-5.784073580946495,0.8314434203200841
0.2531,0.276,0.968,1.0,11.556173250460008,-7.742382578604969,0.945520289773817
0.2541,0.262,0.967,1.0,7.408338860960308,-8.128729620449482,0.8917441444601719
0.2551,0.263,0.971,1.0,6.482387780972699,-7.129167429837892,0.7953403387883898
0.2561,0.272,0.975,1.0,6.677747055054745,-6.001607911123777,0.8174469783227573
0.2571,0.264,0.974,1.0,9.590838934022315,-6.933386698995003,0.9385977478379118
0.2581,0.254,0.964,1.0,8.247714010436102,-6.70996816104873,0.7592832787403374
0.2591,0.308,0.978,1.0,7.867003764456106,-10.900845585211405,0.8976396427117631
0.2601,0.267,0.981,1.0,9.391642217904653,-4.969237782214774,0.9155550019092961
0.2611,0.261,0.97,1.0,6.445363186732354,-8.917107988118335,0.87606243790486
0.2621,0.265,0.986,1.0,6.137902208027264,-5.622734491146223,0.8384602873553622
0.2631,0.298,0.974,1.0,5.9656167112067635,-9.303485388627543,0.7554842338625537
0.2641,0.277,0.977,1.0,6.288287061878273,-10.49276207085537,0.798259954055155
0.2651,0.278,0.981,1.0,7.054008318994457,-7.061225146168194,0.7985372738428981
0.2661,0.275,0.972,1.0,6.158778460967735,-5.96264434570282,0.7666154489174662
0.2671,0.257,0.983,1.0,7.335814066302445,-7.199436145120726,0.7971895779503038
0.2681,0.284,0.972,1.0,9.874605090163403,-6.756231254488004,0.8322677099388791
0.2691,0.267,0.975,1.0,8.975221776289672,-7.178499282437629,0.7978260170225353
0.2701,0.272,0.975,1.0,6.430364780626634,-7.358075531479888,0.7549678338759798
0.2711,0.266,0.971,1.0,7.909819207353475,-7.825472786598151,0.7505012103516359
0.2721,0.281,0.981,1.0,5.411923950075324,-6.8280943090911554,0.6969666348904209
0.2731,0.262,0.975,1.0,7.392430143387104,-8.123062136117186,0.7472537258388574
0.2741,0.287,0.974,1.0,9.118253727799258,-7.430903849050152,0.7941279487475157
0.2751,0.296,0.981,1.0,6.761393371526654,-9.872998110721015,0.7558475129656153
0.2761,0.275,0.972,1.0,9.148357873433548,-9.91110675864751,0.721870846873868
0.2771,0.269,0.983,1.0,8.597525599406334,-6.384424133995212,0.6877276772138025
0.2781,0.263,0.975,1.0,9.747270323812176,-6.09361384741425,0.6903214748546962
0.2791,0.289,0.974,1.0,7.796919068690982,-6.883692495554144,0.7227248388519242
0.2801,0.265,0.981,1.0,7.2014011867755405,-5.860109966587944,0.7154242657243817
0.2811,0.248,0.97,1.0,7.610787867052334,-7.018873739533265,0.6299566174755804
0.2821,0.272,0.977,1.0,8.340013482938549,-8.634274746325529,0.6534567250960387
0.2831,0.276,0.97,1.0,6.399232519170904,-7.6980199728034915,0.712702173245631
0.2841,0.287,0.974,1.0,5.850395203552012,-6.449099248645387,0.7393241679390647
0.2851,0.275,0.966,1.0,8.09403238479089,-8.253386152503683,0.6487978558475727
0.2861,0.296,0.977,1.0,7.845618766949511,-6.248436631993364,0.7124196887419706
0.2871,0.269,0.983,1.0,6.890719511133444,-5.8192949946315355,0.7609513101150479
0.2881,0.281,0.983,1.0,11.218522083623629,-6.960549288665305,0.7387184185783281
0.2891,0.286,0.983,1.0,6.328553950509959,-9.83591650198283,0.678327777231301
0.2901,0.273,0.975,1.0,7.1192715606184045,-9.262246227851866,0.6776869971671909
0.2911,0.294,0.976,1.0,7.289650284736245,-6.176246314642296,0.7174542453112425
0.2921,0.252,0.983,1.0,9.54420969013018,-6.385862566128468,0.6342538631169284
0.2931,0.284,0.984,1.0,8.590637623132546,-6.916197810925982,0.7399023749555552
0.2941,0.288,0.983,1.0,6.299196072392226,-7.43407463862665,0.751939346333565
0.2951,0.283,0.974,1.0,6.394114768767871,-9.437013722815387,0.5579391814496477
0.2961,0.279,0.979,1.0,8.064261126109924,-5.061734711278301,0.6675997676613262
0.2971,0.272,0.983,1.0,8.23925394889246,-7.8071989922753176,0.6118000118148191
0.2981,0.271,0.98,1.0,6.958327765333123,-9.793503225087681,0.5865678754240555
0.2991,0.253,0.98,1.0,7.676712340624265,-5.958334467606382,0.5672876800785436
0.3001,0.296,0.984,1.0,6.404553698920381,-7.080668783984921,0.6116197934109118
0.3011,0.272,0.986,1.0,9.94003205721241,-5.8536652244995855,0.6671842421636632
0.3021,0.284,0.98,1.0,8.13967883295283,-7.75819932553112,0.6236517932525518
0.3031,0.272,0.979,1.0,6.046843094009185,-8.948570516972087,0.5733933566018653
0.3041,0.258,0.981,1.0,6.5974522934628155,-5.5962380792985735,0.6827659132865278
0.3051,0.292,0.988,1.0,7.520298861894606,-7.338007529534089,0.6286816775031946
0.3061,0.283,0.977,1.0,9.205757785439706,-6.7456380840590695,0.540446297781694
0.3071,0.269,0.981,1.0,7.1963087014229155,-7.873689723809324,0.603439428920492
0.3081,0.292,0.986,1.0,5.794584524573725,-5.465475705050535,0.6185385800707999
0.3091,0.289,0.982,1.0,6.75392878221238,-8.53868426073442,0.5420510939978935
0.3101,0.26,0.98,1.0,7.026243814397688,-7.908925688040993,0.54033218166681
0.3111,0.288,0.975,1.0,6.447796736778167,-7.399307519458728,0.5108290635626598
0.3121,0.275,0.983,1.0,7.623464577777552,-6.076131352417953,0.5790963957601318
0.3131,0.262,0.976,1.0,6.370203353922904,-6.651147646254196,0.4572076163382201
0.3141,0.276,0.976,1.0,5.6969568483460025,-8.58428115539935,0.5070527147119405
0.3151,0.28,0.99,1.0,7.409883625546771,-6.706533400826093,0.624980288448086
0.3161,0.293,0.981,1.0,12.110230166631704,-6.042902166464593,0.6241039134625181
0.3171,0.289,0.985,1.0,10.384485619996891,-5.146614150780993,0.5441782841895613
0.3181,0.288,0.988,1.0,10.650123422170331,-9.908004065291296,0.5854225301442072
0.3191,0.3,0.979,1.0,6.471214506971489,-8.553702504541233,0.5212302490739441
0.3201,0.271,0.979,1.0,7.661565023810958,-8.544949914402384,0.46693117925772054
0.3211,0.287,0.984,1.0,7.178882013396127,-7.078104234529647,0.49709155027245033
0.3221,0.285,0.992,1.0,6.006762139482877,-5.56047552592223,0.49910825794433744
