REPEAT_COUNT,Rate1,Rate1pct,Rate10pct,Selet_Value_high,Select_Value_low,Select_Value_aver
5650.0,0.3649557522123894,0.6325663716814159,0.6654867256637168,0.9999996975127138,0.0010066804973558607,0.813450103801183
5700.0,0.3570175438596491,0.6342105263157894,0.6671929824561403,0.9999999565552068,0.0004894568155277002,0.8181236908576536
5750.0,0.36434782608695654,0.628695652173913,0.6603478260869565,0.9999999999922878,0.0006244100678733933,0.8117245810456456
5800.0,0.3627586206896552,0.6262068965517241,0.6655172413793103,0.9999998567942504,0.000511639185726942,0.8102718389733742
5850.0,0.3712820512820513,0.6348717948717949,0.6699145299145299,0.9999999823344321,0.0008706388111078267,0.815614525327347
5900.0,0.36677966101694914,0.6322033898305085,0.6703389830508475,0.9999995738402612,0.0001352101350409196,0.8169276846890815
5950.0,0.35596638655462187,0.6300840336134453,0.6621848739495798,0.9999995332169702,0.00029765771876932856,0.8121473961572816
6000.0,0.367,0.6276666666666667,0.6595,0.9999999333983199,7.792747178447801e-05,0.8102473014527579
6050.0,0.363801652892562,0.6357024793388429,0.6700826446280992,0.9999996213783919,0.00032516947220107006,0.8164211431231896
6100.0,0.359344262295082,0.6222950819672131,0.6593442622950819,0.9999999784024929,0.00012200654332306105,0.8113509389840604
6150.0,0.3671544715447154,0.630569105691057,0.6647154471544715,0.9999997203831457,0.00028559241888614917,0.8158362985947529
6200.0,0.365,0.6319354838709678,0.6641935483870968,0.9999997537711618,0.0002674524221530916,0.8131425514198666
6250.0,0.36976,0.6336,0.66656,0.9999998500701607,0.00027082592051208554,0.8144782284749302
6300.0,0.3638095238095238,0.6338095238095238,0.6663492063492064,0.9999995863192177,0.000495615176912656,0.8118598418111556
6350.0,0.3743307086614173,0.6393700787401575,0.6759055118110237,0.9999998410064054,4.3658726005646464e-05,0.8199627103061378
6400.0,0.3721875,0.63578125,0.66953125,0.9999997782370759,0.0004257809712963079,0.8127778213376287
6450.0,0.375968992248062,0.6389147286821706,0.6710077519379845,0.9999999585330254,0.0001668247436007464,0.8156858964109919
6500.0,0.37246153846153846,0.6364615384615384,0.670923076923077,0.9999997060216929,0.0009467409970110863,0.8163929469520714
6550.0,0.3616793893129771,0.6253435114503817,0.6612213740458015,0.999999041255683,9.536241369667575e-05,0.8131234873101363
6600.0,0.36424242424242426,0.6246969696969698,0.6618181818181819,0.9999998649250317,0.00015578563288010105,0.8095059564692257
6650.0,0.3712781954887218,0.6341353383458647,0.666015037593985,0.9999999451356774,5.3090948250900105e-05,0.8147375741880725
6700.0,0.36402985074626865,0.6323880597014926,0.663134328358209,0.9999999181269881,0.00014274171702255423,0.8111860432924156
6750.0,0.364,0.6391111111111111,0.6694814814814815,0.9999998810525612,0.0003275485985476667,0.8150598373705745
6800.0,0.3563235294117647,0.6276470588235294,0.6617647058823529,0.9999999491108766,0.0011055389385938863,0.8085578468630239
6850.0,0.3708029197080292,0.6348905109489051,0.6675912408759124,0.9999999174280838,0.0003638918057689011,0.8148647577132824
6900.0,0.3663768115942029,0.6330434782608696,0.6702898550724637,0.9999992842251687,0.00025256871723622343,0.8158704274129639
6950.0,0.3716546762589928,0.6313669064748202,0.6633093525179856,0.9999995484778785,0.0003316649335567412,0.8098597503634899
7000.0,0.36442857142857144,0.637,0.6728571428571428,0.9999996455830319,0.0004334539547318217,0.8174961171595978
7050.0,0.36609929078014186,0.6476595744680851,0.6809929078014184,0.9999998200277168,0.00013505757771747895,0.8229568420646869
7100.0,0.3732394366197183,0.6395774647887323,0.6697183098591549,0.9999999935053753,0.00043925282578771707,0.8158647374039092
7150.0,0.36195804195804193,0.6288111888111888,0.6623776223776224,0.9999999234846993,0.0001794069768038531,0.8097518096576645
7200.0,0.36375,0.6326388888888889,0.6616666666666666,0.9999999886541043,0.0005946136919828815,0.8099063992260006
7250.0,0.3797241379310345,0.6442758620689655,0.6724137931034483,0.9999997087393813,0.00031084928653069,0.81688542393994
7300.0,0.36356164383561645,0.6375342465753424,0.6717808219178082,0.9999996311230271,3.659187310534051e-05,0.8189144417109901
7350.0,0.37047619047619046,0.6302040816326531,0.6654421768707482,0.9999997540209171,0.0006102817075603895,0.8129246115932312
7400.0,0.3659459459459459,0.6371621621621621,0.6701351351351351,0.9999993096462007,0.0003316879485244506,0.8155491722016106
7450.0,0.36966442953020134,0.6350335570469798,0.6716778523489932,0.9999999492253996,0.0007780575006886004,0.8160766399486716
7500.0,0.37346666666666667,0.6393333333333333,0.674,0.9999999726893676,2.028673442822093e-05,0.8177017753016356
7550.0,0.3666225165562914,0.6340397350993378,0.6691390728476821,0.9999997854572068,0.00010466323526292509,0.8127914422359458
7600.0,0.36973684210526314,0.6428947368421053,0.6755263157894736,0.9999999204165664,0.00034565039850864565,0.8195395375304041
7650.0,0.3715032679738562,0.6244444444444445,0.6605228758169934,0.9999994998535017,0.0004907203202728638,0.8137804749325552
7700.0,0.37792207792207794,0.6446753246753246,0.6794805194805195,0.9999997159991946,6.3193102383452e-05,0.8205658259227543
7750.0,0.36774193548387096,0.6331612903225806,0.6681290322580645,0.9999999750469275,0.00036948771685108017,0.8150606585233173
7800.0,0.3628205128205128,0.6247435897435898,0.6591025641025641,0.9999998366550331,3.846637450033441e-05,0.8125801399937431
7850.0,0.36522292993630573,0.6352866242038216,0.6694267515923567,0.9999991456341378,0.0005726658803703044,0.8159606713072807
7900.0,0.3710126582278481,0.6315189873417721,0.6626582278481012,0.9999998665905143,0.00012670842122619597,0.8139319932437757
7950.0,0.3640251572327044,0.6344654088050314,0.6729559748427673,0.9999999339247461,0.0001422525097178884,0.8186931974073299
8000.0,0.36,0.625125,0.657375,0.9999991127695976,4.3717063024084624e-05,0.8065755381391815
8050.0,0.3613664596273292,0.6377639751552795,0.6745341614906832,0.999999935288722,0.0005582340172485267,0.8185376034150346
8100.0,0.36358024691358026,0.6304938271604938,0.6660493827160494,0.9999997661816511,3.0145295364492064e-05,0.8153091922014439
8150.0,0.369079754601227,0.6284662576687117,0.6620858895705521,0.999999631917039,0.00017763948551940967,0.8106804559862698
8200.0,0.3679268292682927,0.6324390243902439,0.666219512195122,0.9999997190075806,7.105249157279836e-05,0.8148137300850847
8250.0,0.3694545454545455,0.6395151515151515,0.6728484848484848,0.9999998923541857,0.00020592019573684173,0.8192048915654111
8300.0,0.3672289156626506,0.6324096385542168,0.6653012048192771,0.9999996236801669,0.00021549881460802833,0.816778554885358
8350.0,0.36910179640718566,0.6379640718562875,0.6706586826347305,0.9999998918491839,0.0005570894972175555,0.8148375771565378
8400.0,0.37726190476190474,0.6438095238095238,0.6755952380952381,0.9999997993150285,0.0007965095984645565,0.8201952932298366
8450.0,0.3604733727810651,0.6352662721893491,0.6674556213017752,0.9999997620262492,2.8065792091025443e-05,0.8150021160193479
8500.0,0.3638823529411765,0.6401176470588236,0.6725882352941176,0.9999998222225989,0.0001507217125191751,0.8162651612700069
8550.0,0.37239766081871345,0.6336842105263157,0.6647953216374269,0.999999199129262,0.0002361153378065417,0.8139382899113327
8600.0,0.36872093023255814,0.6311627906976744,0.6615116279069767,0.9999999915383165,0.0003397541669670767,0.8127588429545186
8650.0,0.3715606936416185,0.6369942196531792,0.67121387283237,0.9999998142175305,0.00019688892439251315,0.8151174837830568
8700.0,0.3635632183908046,0.6314942528735632,0.6629885057471264,0.9999999275487274,0.00011549687892009608,0.8149654658953206
8750.0,0.3593142857142857,0.6232,0.6572571428571429,0.9999997989903863,0.0001581330905739975,0.8074831705452401
8800.0,0.3588636363636364,0.6193181818181818,0.6556818181818181,0.999999955009045,0.00019259156877682315,0.8076602394214647
8850.0,0.3649717514124294,0.6328813559322034,0.6663276836158192,0.9999998795470989,0.00018891895363049027,0.8105464747601319
8900.0,0.37258426966292135,0.6360674157303371,0.6696629213483146,0.9999999197668122,0.00031571247573780603,0.8170715861547945
8950.0,0.366927374301676,0.6297206703910615,0.6662569832402234,0.9999995140085546,9.987176691306221e-05,0.8137503033308983
9000.0,0.3595555555555556,0.6304444444444445,0.666,0.999999938597206,0.0002154947040303723,0.8131359816647125
9050.0,0.3523756906077348,0.6229834254143647,0.6570165745856353,0.9999999700540017,0.00025128402307306175,0.808108612582248
9100.0,0.3710989010989011,0.6357142857142857,0.67,0.9999998100097869,0.0011314735768739315,0.8157824228873667
9150.0,0.3644808743169399,0.6299453551912568,0.6643715846994536,0.9999997062171156,4.713240148790376e-05,0.810988950245074
9200.0,0.37423913043478263,0.6402173913043478,0.6725,0.9999999518515106,0.00021893959398577856,0.8139430860366385
9250.0,0.3627027027027027,0.6292972972972973,0.6621621621621622,0.999999993472433,0.0011731568642764367,0.8131006758963845
9300.0,0.36612903225806454,0.6291397849462366,0.6618279569892473,0.9999995645727988,0.000826806345187836,0.8124325052251761
9350.0,0.36417112299465243,0.6361497326203208,0.6691978609625668,0.9999998971448505,7.368036237176412e-05,0.8146458771484921
9400.0,0.3651063829787234,0.6292553191489362,0.666063829787234,0.9999999194715398,0.00015021348576838012,0.8119798636205395
9450.0,0.362010582010582,0.6263492063492063,0.6588359788359789,0.9999999936720008,0.0003726268200171523,0.8093821800633693
9500.0,0.36673684210526314,0.6382105263157895,0.6714736842105263,0.9999999982408438,1.4166834391593497e-05,0.8181872799630477
9550.0,0.367434554973822,0.6308900523560209,0.6647120418848168,0.9999997777154206,0.0001599612124575378,0.8134555669616949
9600.0,0.36364583333333333,0.6271875,0.6645833333333333,0.9999996587553859,3.254030571797628e-05,0.8117968418928122
9650.0,0.3723316062176166,0.6395854922279792,0.672538860103627,0.9999997793633,0.00020850933261884474,0.8178888271688921
9700.0,0.3670103092783505,0.6362886597938144,0.6664948453608247,0.9999995777904752,0.00015375262812500345,0.8133788567160594
9750.0,0.36256410256410254,0.6290256410256411,0.6613333333333333,0.9999999147199752,0.00018460436805356473,0.810463850034201
9800.0,0.37755102040816324,0.6424489795918368,0.6755102040816326,0.9999999482994615,0.00020215105868304217,0.823441017798605
9850.0,0.3682233502538071,0.6381725888324873,0.6719796954314721,0.999999883473425,4.968199567123577e-05,0.8178775428381772
9900.0,0.36494949494949497,0.6323232323232323,0.6629292929292929,0.9999993905938627,0.0003796793339851945,0.81310736151372
9950.0,0.36542713567839197,0.6384924623115578,0.6727638190954773,0.9999998946469855,0.0012996602652738387,0.8177239709421447
